#note	type	output type	input types	op id	flags	width in	width out	code	tags	rating	code_custom[0]	code_custom[1]...
sse_arithetic_std	instruction	uint16_t	uint16_t,uint16_t	SUB_uint16_t		8	8	_mm_sub_epi16($$arg1,$$arg2)	sse,universal	10		
sse_arithetic_std	instruction	uint16_t	uint16_t,uint16_t	SUB_uint16_t		4	4	_mm_sub_epi16($$arg1,$$arg2)	sse,universal	10		
sse_arithetic_std	instruction	uint16_t	uint16_t,uint16_t	SUB_uint16_t		2	2	_mm_sub_epi16($$arg1,$$arg2)	sse,universal	10		
arithetic_std	instruction	uint32_t	uint32_t,uint32_t	SUB_uint32_t		1	1	$$arg1 - $$arg2	C,universal	10		
sse_arithetic_std	instruction	uint32_t	uint32_t,uint32_t	SUB_uint32_t		4	4	_mm_sub_epi32($$arg1,$$arg2)	sse,universal	10		
sse_arithetic_std	instruction	uint32_t	uint32_t,uint32_t	SUB_uint32_t		2	2	_mm_sub_epi32($$arg1,$$arg2)	sse,universal	10		
arithetic_std	instruction	uint64_t	uint64_t,uint64_t	SUB_uint64_t		1	1	$$arg1 - $$arg2	C,universal	10		
sse_arithetic_std	instruction	uint64_t	uint64_t,uint64_t	SUB_uint64_t		2	2	_mm_sub_epi64($$arg1,$$arg2)	sse,universal	10		
arithetic_std	instruction	uint8_t	uint8_t,uint8_t	SUB_uint8_t		1	1	$$arg1 - $$arg2	C,universal	10		
sse_arithetic_std	instruction	uint8_t	uint8_t,uint8_t	SUB_uint8_t		16	16	_mm_sub_epi8($$arg1,$$arg2)	sse,universal	10		
sse_arithetic_std	instruction	uint8_t	uint8_t,uint8_t	SUB_uint8_t		8	8	_mm_sub_epi8($$arg1,$$arg2)	sse,universal	10		
sse_arithetic_std	instruction	uint8_t	uint8_t,uint8_t	SUB_uint8_t		4	4	_mm_sub_epi8($$arg1,$$arg2)	sse,universal	10		
sse_arithetic_std	instruction	uint8_t	uint8_t,uint8_t	SUB_uint8_t		2	2	_mm_sub_epi8($$arg1,$$arg2)	sse,universal	10		
logical	instruction	bool	bool,bool	XOR_bool		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_logical	instruction	bool	bool,bool	XOR_bool		1	1	$$arg1 ^ $$arg2	C,universal	5		
sse_logical	instruction	bool	bool,bool	XOR_bool		2	2	$$arg1 ^ $$arg2	C,universal	5		
sse_logical	instruction	bool	bool,bool	XOR_bool		4	4	$$arg1 ^ $$arg2	C,universal	5		
sse_logical	instruction	bool	bool,bool	XOR_bool		8	8	$$arg1 ^ $$arg2	C,universal	5		
sse_logical	instruction	bool	bool,bool	XOR_bool		16	16	$$arg1 ^ $$arg2	C,universal	5		
sse_logical	instruction	bool	bool,bool	XOR_bool		32	32	$$arg1 ^ $$arg2	C,universal	5		
sse_logical	instruction	bool	bool,bool	XOR_bool		64	64	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_logical	instruction	bool	bool,bool	XOR_bool		128	128	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	int16_t	int16_t,int16_t	XOR_int16_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	int16_t	int16_t,int16_t	XOR_int16_t		8	8	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	int16_t	int16_t,int16_t	XOR_int16_t		4	4	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	int16_t	int16_t,int16_t	XOR_int16_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	int32_t	int32_t,int32_t	XOR_int32_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	int32_t	int32_t,int32_t	XOR_int32_t		4	4	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	int32_t	int32_t,int32_t	XOR_int32_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	int64_t	int64_t,int64_t	XOR_int64_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	int64_t	int64_t,int64_t	XOR_int64_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	int8_t	int8_t,int8_t	XOR_int8_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	int8_t	int8_t,int8_t	XOR_int8_t		16	16	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	int8_t	int8_t,int8_t	XOR_int8_t		8	8	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	int8_t	int8_t,int8_t	XOR_int8_t		4	4	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	int8_t	int8_t,int8_t	XOR_int8_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
logical	instruction	ssebool	ssebool,ssebool	XOR_ssebool		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_logical	instruction	ssebool	ssebool,ssebool	XOR_ssebool		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_logical	instruction	ssebool	ssebool,ssebool	XOR_ssebool		4	4	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_logical	instruction	ssebool	ssebool,ssebool	XOR_ssebool		8	8	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_logical	instruction	ssebool	ssebool,ssebool	XOR_ssebool		16	16	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	uint16_t	uint16_t,uint16_t	XOR_uint16_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	uint16_t	uint16_t,uint16_t	XOR_uint16_t		8	8	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	uint16_t	uint16_t,uint16_t	XOR_uint16_t		4	4	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	uint16_t	uint16_t,uint16_t	XOR_uint16_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	uint32_t	uint32_t,uint32_t	XOR_uint32_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	uint32_t	uint32_t,uint32_t	XOR_uint32_t		4	4	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	uint32_t	uint32_t,uint32_t	XOR_uint32_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	uint64_t	uint64_t,uint64_t	XOR_uint64_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	uint64_t	uint64_t,uint64_t	XOR_uint64_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
arithmetic_bin	instruction	uint8_t	uint8_t,uint8_t	XOR_uint8_t		1	1	$$arg1 ^ $$arg2	C,universal	10		
sse_arithmetic_bin	instruction	uint8_t	uint8_t,uint8_t	XOR_uint8_t		16	16	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	uint8_t	uint8_t,uint8_t	XOR_uint8_t		8	8	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	uint8_t	uint8_t,uint8_t	XOR_uint8_t		4	4	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
sse_arithmetic_bin	instruction	uint8_t	uint8_t,uint8_t	XOR_uint8_t		2	2	_mm_xor_si128($$arg1,$$arg2)	sse,universal	5		
#note	type	output type	input types	op id	flags	name	transformer	args
#note	type	type id	bitwidth	width	code
types	type_version	bool	1	1	bool
sse_types	type_version	bool	1	2	uint32_t
sse_types	type_version	bool	1	4	uint32_t
sse_types	type_version	bool	1	8	uint32_t
sse_types	type_version	bool	1	16	uint32_t
sse_types	type_version	bool	1	32	uint32_t
sse_types	type_version	bool	1	64	__m128i
sse_types	type_version	bool	1	128	__m128i
types	type_version	double	64	1	double
sse_types	type_version	double	64	2	__m128d
types	type_version	float	32	1	float
sse_types	type_version	float	32	2	__m128
sse_types	type_version	float	32	4	__m128
types	type_version	int16_t	16	1	int16_t
sse_types	type_version	int16_t	16	8	__m128i
sse_types	type_version	int16_t	16	4	__m128i
sse_types	type_version	int16_t	16	2	__m128i
types	type_version	int32_t	32	1	int32_t
sse_types	type_version	int32_t	32	4	__m128i
sse_types	type_version	int32_t	32	2	__m128i
types	type_version	int64_t	64	1	int64_t
sse_types	type_version	int64_t	64	2	__m128i
types	type_version	int8_t	8	1	int8_t
sse_types	type_version	int8_t	8	16	__m128i
sse_types	type_version	int8_t	8	8	__m128i
sse_types	type_version	int8_t	8	4	__m128i
sse_types	type_version	int8_t	8	2	__m128i
types	type_version	ssebool	8	1	uint8_t
sse_types	type_version	ssebool	8	2	__m128i
sse_types	type_version	ssebool	8	4	__m128i
sse_types	type_version	ssebool	8	8	__m128i
sse_types	type_version	ssebool	8	16	__m128i
types	type_version	uint16_t	16	1	uint16_t
sse_types	type_version	uint16_t	16	8	__m128i
sse_types	type_version	uint16_t	16	4	__m128i
sse_types	type_version	uint16_t	16	2	__m128i
types	type_version	uint32_t	32	1	uint32_t
sse_types	type_version	uint32_t	32	4	__m128i
sse_types	type_version	uint32_t	32	2	__m128i
types	type_version	uint64_t	64	1	uint64_t
sse_types	type_version	uint64_t	64	2	__m128i
types	type_version	uint8_t	8	1	uint8_t
sse_types	type_version	uint8_t	8	16	__m128i
sse_types	type_version	uint8_t	8	8	__m128i
sse_types	type_version	uint8_t	8	4	__m128i
sse_types	type_version	uint8_t	8	2	__m128i
types	type_version	void	32	32	void
#note	type	type id	bitwidth	width in	width out	code1	code2	code custom	code generic	tags	rating
sse_splits	type_conversion	bool	1	128	64	(__m128i)_mm_movelh_ps((__m128)$$arg1,(__m128)_mm_setzero_si128())	(__m128i)_mm_movehl_ps((__m128)_mm_setzero_si128(),(__m128)$$arg1)			sse,universal	10
sse_glues	type_conversion	bool	1	64	128	(__m128i)_mm_movelh_ps((__m128)$$arg1,(__m128)$$arg2)				sse,universal	10
sse_splits	type_conversion	bool	1	32	16	$$arg1&31	16 >> $$arg1			C,universal	10
sse_splits	type_conversion	bool	1	16	8	$$arg1&15	8 >> $$arg1			C,universal	10
sse_splits	type_conversion	bool	1	8	4	$$arg1&7	4 >> $$arg1			C,universal	10
sse_splits	type_conversion	bool	1	4	2	$$arg1&3	2 >> $$arg1			C,universal	10
sse_glues	type_conversion	bool	1	16	32	$$arg1|($$arg2<<16)				C,universal	10
sse_glues	type_conversion	bool	1	8	16	$$arg1|($$arg2<<8)				C,universal	10
sse_glues	type_conversion	bool	1	4	8	$$arg1|($$arg2<<4)				C,universal	10
sse_glues	type_conversion	bool	1	2	4	$$arg1|($$arg2<<2)				C,universal	10
sse_splits	type_conversion	bool	1	2	1	($$arg1&1)>0	($$arg1&2)>0			C,universal	10
sse_glues	type_conversion	bool	1	1	2	($$arg1*1)|($$arg2*2)				C,universal	10
sse_splits	type_conversion	bool	1	64	32	(uint32_t)_mm_extract_epi32((__m128i)$$arg1,0)	(uint32_t)_mm_extract_epi32((__m128i)$$arg1,1)			sse,universal	10
sse_glues	type_conversion	bool	1	32	64	_mm_set_epi32(0,0,$$arg2,$$arg1)				sse,universal	10
sse_splits	type_conversion	double	64	2	1	reinterpret_cast<const double&>((const uint64_t&)_mm_extract_epi64((__m128i)$$arg1,0))	reinterpret_cast<const double&>((const uint64_t&)_mm_extract_epi64((__m128i)$$arg1,1))			sse,universal	10
sse_glues	type_conversion	double	64	1	2	(__m128d)_mm_set_epi64x(*((uint64_t*)&$$arg2),*((uint64_t*)&$$arg1))				sse,universal	10
sse_split32->64	type_conversion	float	32	4	2	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0x50))	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0xFA))			sse,universal	10
sse_merge64->32	type_conversion	float	32	2	4	_mm_movelh_ps((__m128) _mm_shuffle_epi32($$arg1,0x08),(__m128) _mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_splits	type_conversion	float	32	2	1	reinterpret_cast<const float&>((const uint64_t&)_mm_extract_epi32((__m128i)$$arg1,0))	reinterpret_cast<const float&>((const uint64_t&)_mm_extract_epi32((__m128i)$$arg1,2))			sse,universal	10
sse_glues	type_conversion	float	32	1	2	_mm_set_epi32(0,*((uint32_t*)&$$arg2),0,*((uint32_t*)&$$arg1))				sse,universal	10
sse_split16->32	type_conversion	int16_t	16	8	4	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,7,6,0,0,5,4,0,0,3,2,0,0,1,0)))	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,15,14,0,0,13,12,0,0,11,10,0,0,9,8)))			sse,universal	10
sse_split32->64	type_conversion	int16_t	16	4	2	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0x50))	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0xFA))			sse,universal	10
sse_merge64->32	type_conversion	int16_t	16	2	4	_mm_movelh_ps((__m128) _mm_shuffle_epi32($$arg1,0x08),(__m128) _mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_merge32->16	type_conversion	int16_t	16	4	8	_mm_movelh_ps((__m128) _mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)))				sse,universal	10
sse_splits	type_conversion	int16_t	16	2	1	(int16_t)_mm_extract_epi16((__m128i)$$arg1,0)	(int16_t)_mm_extract_epi16((__m128i)$$arg1,4)			sse,universal	10
sse_glues	type_conversion	int16_t	16	1	2	_mm_set_epi16(0,0,0,$$arg2,0,0,0,$$arg1)				sse,universal	10
sse_split32->64	type_conversion	int32_t	32	4	2	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0x50))	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0xFA))			sse,universal	10
sse_merge64->32	type_conversion	int32_t	32	2	4	_mm_movelh_ps((__m128) _mm_shuffle_epi32($$arg1,0x08),(__m128) _mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_splits	type_conversion	int32_t	32	2	1	(int32_t)_mm_extract_epi32((__m128i)$$arg1,0)	(int32_t)_mm_extract_epi32((__m128i)$$arg1,2)			sse,universal	10
sse_glues	type_conversion	int32_t	32	1	2	_mm_set_epi32(0,$$arg2,0,$$arg1)				sse,universal	10
sse_splits	type_conversion	int64_t	64	2	1	(int64_t)_mm_extract_epi64((__m128i)$$arg1,0)	(int64_t)_mm_extract_epi64((__m128i)$$arg1,1)			sse,universal	10
sse_glues	type_conversion	int64_t	64	1	2	_mm_set_epi64x($$arg2,$$arg1)				sse,universal	10
sse_split8->16	type_conversion	int8_t	8	16	8	_mm_and_si128(_mm_set_epi8(0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(7,7,6,6,5,5,4,4,3,3,2,2,1,1,0,0)))	_mm_and_si128(_mm_set_epi8(0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(15,15,14,14,13,13,12,12,11,11,10,10,9,9,8,8)))			sse,universal	10
sse_split16->32	type_conversion	int8_t	8	8	4	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,7,6,0,0,5,4,0,0,3,2,0,0,1,0)))	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,15,14,0,0,13,12,0,0,11,10,0,0,9,8)))			sse,universal	10
sse_split32->64	type_conversion	int8_t	8	4	2	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0x50))	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0xFA))			sse,universal	10
sse_merge64->32	type_conversion	int8_t	8	2	4	_mm_movelh_ps((__m128) _mm_shuffle_epi32($$arg1,0x08),(__m128) _mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_merge32->16	type_conversion	int8_t	8	4	8	_mm_movelh_ps((__m128) _mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)))				sse,universal	10
sse_merge16->8	type_conversion	int8_t	8	8	16	_mm_movelh_ps( (__m128)_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)))				sse,universal	10
sse_splits	type_conversion	int8_t	8	2	1	(int8_t)_mm_extract_epi8((__m128i)$$arg1,0)	(int8_t)_mm_extract_epi8((__m128i)$$arg1,8)			sse,universal	10
sse_glues	type_conversion	int8_t	8	1	2	_mm_set_epi8(0,0,0,0,0,0,0,$$arg2,0,0,0,0,0,0,0,$$arg1)				sse,universal	10
sse_split8->16	type_conversion	ssebool	8	16	8	_mm_shuffle_epi8($$arg1,_mm_set_epi8(7,7,6,6,5,5,4,4,3,3,2,2,1,1,0,0))	_mm_shuffle_epi8($$arg1,_mm_set_epi8(15,15,14,14,13,13,12,12,11,11,10,10,9,9,8,8))			sse,universal	10
sse_split16->32	type_conversion	ssebool	8	8	4	_mm_shuffle_epi8($$arg1,_mm_set_epi8(6,6,6,6,4,4,4,4,2,2,2,2,0,0,0,0))	_mm_shuffle_epi8($$arg1,_mm_set_epi8(14,14,14,14,12,12,12,12,10,10,10,10,8,8,8,8))			sse,universal	10
sse_split32->64	type_conversion	ssebool	8	4	2	_mm_shuffle_epi32($$arg1,0x50)	_mm_shuffle_epi32($$arg1,0xFA)			sse,universal	10
sse_merge64->32	type_conversion	ssebool	8	2	4	_mm_movelh_ps((__m128)_mm_shuffle_epi32($$arg1,0x08),(__m128)_mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_merge32->16	type_conversion	ssebool	8	4	8	_mm_movelh_ps((__m128) _mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,12,12,8,8,4,4,0,0)),(__m128)_mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,12,12,8,8,4,4,0,0)))				sse,universal	10
sse_merge16->8	type_conversion	ssebool	8	8	16	_mm_movelh_ps((__m128) _mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)),(__m128)_mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)))				sse,universal	10
sse_splits	type_conversion	ssebool	8	2	1	_mm_extract_epi8((__m128)$$arg1,0)	_mm_extract_epi8((__m128)$$arg1,8)			sse,universal	10
sse_glues	type_conversion	ssebool	8	1	2	_mm_set_epi8($$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1)				sse,universal	10
sse_split16->32	type_conversion	uint16_t	16	8	4	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,7,6,0,0,5,4,0,0,3,2,0,0,1,0)))	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,15,14,0,0,13,12,0,0,11,10,0,0,9,8)))			sse,universal	10
sse_split32->64	type_conversion	uint16_t	16	4	2	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0x50))	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0xFA))			sse,universal	10
sse_merge64->32	type_conversion	uint16_t	16	2	4	_mm_movelh_ps((__m128) _mm_shuffle_epi32($$arg1,0x08),(__m128) _mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_merge32->16	type_conversion	uint16_t	16	4	8	_mm_movelh_ps((__m128) _mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)))				sse,universal	10
sse_splits	type_conversion	uint16_t	16	2	1	(uint16_t)_mm_extract_epi16((__m128i)$$arg1,0)	(uint16_t)_mm_extract_epi16((__m128i)$$arg1,4)			sse,universal	10
sse_glues	type_conversion	uint16_t	16	1	2	_mm_set_epi16(0,0,0,$$arg2,0,0,0,$$arg1)				sse,universal	10
sse_split32->64	type_conversion	uint32_t	32	4	2	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0x50))	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0xFA))			sse,universal	10
sse_merge64->32	type_conversion	uint32_t	32	2	4	_mm_movelh_ps((__m128) _mm_shuffle_epi32($$arg1,0x08),(__m128) _mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_splits	type_conversion	uint32_t	32	2	1	(uint32_t)_mm_extract_epi32((__m128i)$$arg1,0)	(uint32_t)_mm_extract_epi32((__m128i)$$arg1,2)			sse,universal	10
sse_glues	type_conversion	uint32_t	32	1	2	_mm_set_epi32(0,$$arg2,0,$$arg1)				sse,universal	10
sse_splits	type_conversion	uint64_t	64	2	1	(uint64_t)_mm_extract_epi64((__m128i)$$arg1,0)	(uint64_t)_mm_extract_epi64((__m128i)$$arg1,1)			sse,universal	10
sse_glues	type_conversion	uint64_t	64	1	2	_mm_set_epi64x($$arg2,$$arg1)				sse,universal	10
sse_split8->16	type_conversion	uint8_t	8	16	8	_mm_and_si128(_mm_set_epi8(0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(7,7,6,6,5,5,4,4,3,3,2,2,1,1,0,0)))	_mm_and_si128(_mm_set_epi8(0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF,0,0xFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(15,15,14,14,13,13,12,12,11,11,10,10,9,9,8,8)))			sse,universal	10
sse_split16->32	type_conversion	uint8_t	8	8	4	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,7,6,0,0,5,4,0,0,3,2,0,0,1,0)))	_mm_and_si128(_mm_set_epi16(0,0xFFFF,0,0xFFFF,0,0xFFFF,0,0xFFFF),_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,15,14,0,0,13,12,0,0,11,10,0,0,9,8)))			sse,universal	10
sse_split32->64	type_conversion	uint8_t	8	4	2	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0x50))	_mm_and_si128(_mm_set_epi32(0,0xFFFFFFFF,0,0xFFFFFFFF),_mm_shuffle_epi32($$arg1,0xFA))			sse,universal	10
sse_merge64->32	type_conversion	uint8_t	8	2	4	_mm_movelh_ps((__m128) _mm_shuffle_epi32($$arg1,0x08),(__m128) _mm_shuffle_epi32($$arg2,0x08))				sse,universal	10
sse_merge32->16	type_conversion	uint8_t	8	4	8	_mm_movelh_ps((__m128) _mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)))				sse,universal	10
sse_merge16->8	type_conversion	uint8_t	8	8	16	_mm_movelh_ps( (__m128)_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)))				sse,universal	10
sse_splits	type_conversion	uint8_t	8	2	1	(uint8_t)_mm_extract_epi8((__m128i)$$arg1,0)	(uint8_t)_mm_extract_epi8((__m128i)$$arg1,8)			sse,universal	10
sse_glues	type_conversion	uint8_t	8	1	2	_mm_set_epi8(0,0,0,0,0,0,0,$$arg2,0,0,0,0,0,0,0,$$arg1)				sse,universal	10
